date,product_id,product_name,category,price,discount,units_sold,revenue,store_id,region
2024-01-07,P101,Smartphone X1,Electronics,45265.95,0,12,543191.4,S06,North
2024-01-08,P303,Whole Wheat Flour,Grocery,768.75,5,51,37245.94,S02,South
2024-01-08,P104,Smart TV 43,Electronics,10730.72,40,11,70822.75,S03,South
2024-01-08,P304,Organic Honey,Grocery,725.04,5,80,55103.04,S06,East
2024-01-08,P103,Wireless Earbuds,Electronics,16087.59,15,12,164093.42,S10,West
2024-01-08,P205,Formal Blazer,Fashion,4044.05,0,19,76836.95,S07,North
2024-01-08,P306,Mixed Nuts 500g,Grocery,63.65,10,99,5671.21,S04,North
2024-01-08,P102,Laptop Pro,Electronics,8692.1,0,6,52152.6,S03,West
2024-01-08,P506,Perfume 100ml,Beauty,1483.23,0,22,32631.06,S09,West
2024-01-08,P303,Whole Wheat Flour,Grocery,592.48,5,49,27579.94,S07,South
2024-01-08,P101,Smartphone X1,Electronics,8395.81,25,11,69265.43,S02,North
2024-01-09,P106,Bluetooth Speaker,Electronics,18070.58,15,10,153599.93,S02,North
2024-01-09,P102,Laptop Pro,Electronics,9205.39,40,11,60755.57,S02,South
2024-01-09,P205,Formal Blazer,Fashion,378.48,10,19,6472.01,S04,South
2024-01-09,P403,Wall Clock,Home,6326.19,20,21,106279.99,S07,West
2024-01-09,P502,Hair Serum,Beauty,1589.63,10,28,40058.68,S07,North
2024-01-09,P502,Hair Serum,Beauty,2778.68,25,41,85444.41,S07,North
2024-01-09,P203,Denim Jeans,Fashion,3573.63,25,19,50924.23,S02,East
2024-01-09,P301,Basmati Rice 5kg,Grocery,369.34,0,66,24376.44,S02,East
2024-01-09,P504,Lipstick Set,Beauty,2167.45,5,25,51476.94,S05,West
2024-01-09,P104,Smart TV 43,Electronics,8579.5,0,7,60056.5,S09,South
2024-01-10,P405,LED Desk Lamp,Home,14031.2,0,18,252561.6,S09,West
2024-01-10,P104,Smart TV 43,Electronics,56193.4,10,6,303444.36,S10,West
2024-01-10,P106,Bluetooth Speaker,Electronics,48287.22,20,10,386297.76,S05,North
2024-01-10,P505,Body Lotion,Beauty,845.21,15,26,18679.14,S05,South
2024-01-10,P104,Smart TV 43,Electronics,8530.89,25,11,70379.84,S02,West
2024-01-10,P502,Hair Serum,Beauty,796.27,0,22,17517.94,S02,South
2024-01-10,P402,Cotton Bedsheet,Home,2181.44,20,22,38393.34,S10,East
2024-01-10,P405,LED Desk Lamp,Home,3967.52,5,24,90459.46,S06,West
2024-01-10,P101,Smartphone X1,Electronics,59393.44,15,10,504844.24,S02,East
2024-01-10,P305,Green Tea Pack,Grocery,774.0,10,77,53638.2,S04,North
2024-01-10,P103,Wireless Earbuds,Electronics,19543.2,5,6,111396.24,S09,South
2024-01-11,P403,Wall Clock,Home,12725.86,5,17,205522.64,S03,South
2024-01-11,P405,LED Desk Lamp,Home,5858.87,10,19,100186.68,S06,South
2024-01-11,P401,Stainless Steel Cookware,Home,9092.23,30,28,178207.71,S04,South
2024-01-11,P506,Perfume 100ml,Beauty,934.95,0,15,14024.25,S03,East
2024-01-11,P102,Laptop Pro,Electronics,7991.24,25,13,77914.59,S01,West
2024-01-11,P403,Wall Clock,Home,10532.41,5,23,230133.16,S01,South
2024-01-11,P304,Organic Honey,Grocery,503.82,30,75,26450.55,S10,North
2024-01-11,P401,Stainless Steel Cookware,Home,13052.8,0,21,274108.8,S03,North
2024-01-11,P403,Wall Clock,Home,14415.7,0,17,245066.9,S05,South
2024-01-11,P303,Whole Wheat Flour,Grocery,692.24,0,95,65762.8,S01,West
2024-01-11,P504,Lipstick Set,Beauty,483.79,10,24,10449.86,S07,East
2024-01-11,P403,Wall Clock,Home,8656.37,30,37,224199.98,S01,West
2024-01-11,P206,Summer Dress,Fashion,800.07,30,29,16241.42,S01,South
2024-01-11,P306,Mixed Nuts 500g,Grocery,155.87,30,115,12547.53,S01,North
2024-01-11,P105,Tablet Z2,Electronics,68333.85,10,8,492003.72,S07,South
2024-01-12,P105,Tablet Z2,Electronics,42927.27,0,7,300490.89,S05,South
2024-01-12,P304,Organic Honey,Grocery,119.31,15,65,6591.88,S03,North
2024-01-12,P306,Mixed Nuts 500g,Grocery,705.28,40,101,42739.97,S01,South
2024-01-12,P502,Hair Serum,Beauty,1689.88,5,27,43345.42,S07,West
2024-01-12,P101,Smartphone X1,Electronics,11520.02,30,12,96768.17,S02,North
2024-01-12,P505,Body Lotion,Beauty,1045.51,30,38,27810.57,S03,South
2024-01-12,P101,Smartphone X1,Electronics,73771.18,5,7,490578.35,S04,North
2024-01-12,P306,Mixed Nuts 500g,Grocery,662.36,40,76,30203.62,S02,East
2024-01-12,P506,Perfume 100ml,Beauty,154.07,5,23,3366.43,S07,East
2024-01-12,P301,Basmati Rice 5kg,Grocery,336.93,5,62,19845.18,S10,West
2024-01-12,P403,Wall Clock,Home,565.83,15,14,6733.38,S05,West
2024-01-13,P301,Basmati Rice 5kg,Grocery,676.42,40,190,77111.88,S10,North
2024-01-13,P404,Wooden Bookshelf,Home,2975.33,0,27,80333.91,S05,West
2024-01-13,P206,Summer Dress,Fashion,379.04,15,26,8376.78,S05,East
2024-01-13,P205,Formal Blazer,Fashion,3955.62,0,28,110757.36,S10,North
2024-01-13,P305,Green Tea Pack,Grocery,779.9,5,95,70385.97,S03,North
2024-01-13,P203,Denim Jeans,Fashion,3776.01,5,24,86093.03,S10,East
2024-01-13,P105,Tablet Z2,Electronics,68418.12,25,14,718390.26,S02,East
2024-01-14,P305,Green Tea Pack,Grocery,245.65,5,73,17035.83,S04,West
2024-01-14,P504,Lipstick Set,Beauty,1396.53,10,36,45247.57,S02,North
2024-01-14,P202,Women Kurti,Fashion,1274.24,10,40,45872.64,S08,North
2024-01-14,P105,Tablet Z2,Electronics,37210.58,30,15,390711.09,S06,West
2024-01-14,P506,Perfume 100ml,Beauty,1981.94,0,25,49548.5,S04,South
2024-01-14,P105,Tablet Z2,Electronics,74172.86,25,14,778815.03,S01,East
2024-01-14,P103,Wireless Earbuds,Electronics,63240.91,10,9,512251.37,S05,South
2024-01-15,P104,Smart TV 43,Electronics,54554.39,0,9,490989.51,S06,West
2024-01-15,P203,Denim Jeans,Fashion,2628.92,10,23,54418.64,S03,West
2024-01-15,P502,Hair Serum,Beauty,2583.27,5,39,95710.15,S01,North
2024-01-15,P106,Bluetooth Speaker,Electronics,32016.74,5,5,152079.52,S07,South
2024-01-15,P102,Laptop Pro,Electronics,70233.45,10,8,505680.84,S06,South
2024-01-15,P203,Denim Jeans,Fashion,2694.05,20,17,36639.08,S10,West
2024-01-15,P305,Green Tea Pack,Grocery,695.26,5,81,53500.26,S05,West
2024-01-15,P406,Air Purifier,Home,11241.53,5,13,138832.9,S07,East
2024-01-15,P303,Whole Wheat Flour,Grocery,88.29,10,82,6515.8,S06,East
2024-01-15,P503,Sunscreen SPF50,Beauty,2599.81,20,24,49916.35,S02,East
2024-01-15,P504,Lipstick Set,Beauty,770.67,0,22,16954.74,S10,East
2024-01-15,P404,Wooden Bookshelf,Home,14536.94,0,22,319812.68,S10,North
2024-01-15,P201,Men Casual Shirt,Fashion,545.96,40,28,9172.13,S08,West
2024-01-15,P206,Summer Dress,Fashion,1931.35,5,20,36695.65,S06,East
2024-01-16,P203,Denim Jeans,Fashion,1986.42,0,19,37741.98,S04,North
2024-01-16,P102,Laptop Pro,Electronics,24831.18,15,9,189958.53,S03,South
2024-01-16,P501,Face Moisturizer,Beauty,140.0,0,19,2660.0,S07,South
2024-01-16,P302,Sunflower Oil 1L,Grocery,259.62,20,69,14331.02,S10,North
2024-01-16,P301,Basmati Rice 5kg,Grocery,681.74,25,78,39881.79,S02,West
2024-01-16,P203,Denim Jeans,Fashion,3719.94,10,33,110482.22,S06,West
2024-01-16,P401,Stainless Steel Cookware,Home,9061.52,25,27,183495.78,S03,South
2024-01-16,P205,Formal Blazer,Fashion,3320.29,5,21,66239.79,S02,East
2024-01-16,P103,Wireless Earbuds,Electronics,47015.71,5,8,357319.4,S05,West
2024-01-17,P304,Organic Honey,Grocery,184.92,0,48,8876.16,S05,West
2024-01-17,P204,Sports Shoes,Fashion,859.97,15,20,14619.49,S02,East
2024-01-17,P205,Formal Blazer,Fashion,3449.06,10,22,68291.39,S01,East
2024-01-17,P301,Basmati Rice 5kg,Grocery,628.68,20,72,36211.97,S02,West
2024-01-17,P304,Organic Honey,Grocery,696.51,0,69,48059.19,S01,East
2024-01-17,P102,Laptop Pro,Electronics,31789.21,40,14,267029.36,S10,North
2024-01-17,P304,Organic Honey,Grocery,402.62,20,95,30599.12,S08,North
2024-01-17,P402,Cotton Bedsheet,Home,2623.71,15,21,46833.22,S03,North
2024-01-17,P504,Lipstick Set,Beauty,101.23,40,48,2915.42,S08,West
2024-01-17,P105,Tablet Z2,Electronics,73559.43,0,6,441356.58,S10,East
2024-01-17,P105,Tablet Z2,Electronics,43928.44,25,8,263570.64,S06,East
2024-01-18,P203,Denim Jeans,Fashion,3645.69,20,19,55414.49,S07,South
2024-01-18,P104,Smart TV 43,Electronics,63331.49,20,10,506651.92,S02,North
2024-01-18,P503,Sunscreen SPF50,Beauty,530.24,0,31,16437.44,S04,South
2024-01-18,P103,Wireless Earbuds,Electronics,3397.46,0,6,20384.76,S09,South
2024-01-18,P202,Women Kurti,Fashion,2744.3,20,162,355661.28,S03,East
2024-01-18,P103,Wireless Earbuds,Electronics,60524.29,5,7,402486.53,S08,South
2024-01-18,P504,Lipstick Set,Beauty,735.31,10,22,14559.14,S09,West
2024-01-18,P506,Perfume 100ml,Beauty,1473.9,25,41,45322.43,S08,West
2024-01-18,P505,Body Lotion,Beauty,1749.43,30,40,48984.04,S01,East
2024-01-18,P405,LED Desk Lamp,Home,6480.34,25,27,131226.89,S01,East
2024-01-18,P403,Wall Clock,Home,7226.72,20,23,132971.65,S06,East
2024-01-18,P506,Perfume 100ml,Beauty,2745.1,10,31,76588.29,S04,South
2024-01-18,P303,Whole Wheat Flour,Grocery,342.15,10,74,22787.19,S02,North
2024-01-18,P301,Basmati Rice 5kg,Grocery,504.66,25,110,41634.45,S06,North
2024-01-18,P503,Sunscreen SPF50,Beauty,1095.75,25,44,36159.75,S04,West
2024-01-18,P501,Face Moisturizer,Beauty,2196.95,20,48,84362.88,S01,North
2024-01-18,P502,Hair Serum,Beauty,345.78,0,33,11410.74,S08,West
2024-01-18,P405,LED Desk Lamp,Home,3869.0,0,22,85118.0,S08,North
2024-01-18,P203,Denim Jeans,Fashion,3762.2,0,22,82768.4,S03,West
2024-01-18,P203,Denim Jeans,Fashion,2812.21,0,15,42183.15,S07,East
2024-01-19,P302,Sunflower Oil 1L,Grocery,588.7,20,70,32967.2,S10,East
2024-01-19,P404,Wooden Bookshelf,Home,14563.29,10,21,275246.18,S07,West
2024-01-19,P506,Perfume 100ml,Beauty,2413.82,0,16,38621.12,S07,East
2024-01-19,P506,Perfume 100ml,Beauty,1071.76,25,45,36171.9,S10,East
2024-01-19,P303,Whole Wheat Flour,Grocery,643.4,0,74,47611.6,S08,North
2024-01-19,P104,Smart TV 43,Electronics,32962.96,25,12,296666.64,S06,North
2024-01-19,P305,Green Tea Pack,Grocery,740.76,25,74,41112.18,S07,South
2024-01-19,P503,Sunscreen SPF50,Beauty,2828.75,20,28,63364.0,S05,South
2024-01-19,P105,Tablet Z2,Electronics,13336.49,30,9,84019.89,S03,West
2024-01-19,P202,Women Kurti,Fashion,2281.91,0,24,54765.84,S02,North
2024-01-19,P505,Body Lotion,Beauty,227.17,30,40,6360.76,S08,West
2024-01-19,P405,LED Desk Lamp,Home,472.12,0,15,7081.8,S07,East
2024-01-19,P202,Women Kurti,Fashion,2556.21,30,35,62627.14,S10,North
2024-01-20,P505,Body Lotion,Beauty,1066.38,40,83,53105.72,S08,North
2024-01-20,P202,Women Kurti,Fashion,1888.3,10,36,61180.92,S02,West
2024-01-20,P301,Basmati Rice 5kg,Grocery,393.78,10,69,24453.74,S09,West
2024-01-20,P505,Body Lotion,Beauty,1472.37,10,39,51680.19,S05,West
2024-01-20,P206,Summer Dress,Fashion,1888.37,25,45,63732.49,S02,North
2024-01-20,P105,Tablet Z2,Electronics,70520.68,5,11,736941.11,S08,East
2024-01-20,P104,Smart TV 43,Electronics,73809.17,5,9,631068.4,S09,East
2024-01-20,P106,Bluetooth Speaker,Electronics,52975.66,10,10,476780.94,S09,South
2024-01-20,P305,Green Tea Pack,Grocery,363.72,20,94,27351.74,S07,West
2024-01-20,P101,Smartphone X1,Electronics,33174.15,40,12,238853.88,S09,South
2024-01-20,P305,Green Tea Pack,Grocery,607.52,0,61,37058.72,S02,West
2024-01-21,P102,Laptop Pro,Electronics,72971.98,40,14,612964.63,S08,South
2024-01-21,P404,Wooden Bookshelf,Home,5676.79,40,48,163491.55,S06,South
2024-01-21,P404,Wooden Bookshelf,Home,2817.66,30,60,118341.72,S01,North
2024-01-21,P503,Sunscreen SPF50,Beauty,2533.52,40,49,74485.49,S07,South
2024-01-21,P304,Organic Honey,Grocery,336.81,10,63,19097.13,S09,East
2024-01-21,P306,Mixed Nuts 500g,Grocery,435.59,10,94,36850.91,S08,North
2024-01-21,P205,Formal Blazer,Fashion,4291.9,5,28,114164.54,S08,South
2024-01-21,P302,Sunflower Oil 1L,Grocery,593.14,20,126,59788.51,S01,North
2024-01-21,P401,Stainless Steel Cookware,Home,5047.71,0,28,141335.88,S04,West
2024-01-21,P504,Lipstick Set,Beauty,1579.77,5,35,52527.35,S10,North
2024-01-21,P505,Body Lotion,Beauty,579.48,15,35,17239.53,S03,East
2024-01-22,P202,Women Kurti,Fashion,864.69,0,13,11240.97,S09,South
2024-01-22,P505,Body Lotion,Beauty,1805.16,40,42,45490.03,S10,South
2024-01-22,P304,Organic Honey,Grocery,567.77,40,86,29296.93,S07,South
2024-01-22,P202,Women Kurti,Fashion,4577.76,25,31,106432.92,S02,East
2024-01-22,P503,Sunscreen SPF50,Beauty,1256.6,10,32,36190.08,S04,North
2024-01-22,P101,Smartphone X1,Electronics,66775.19,10,9,540879.04,S08,West
2024-01-22,P103,Wireless Earbuds,Electronics,70006.6,0,5,350033.0,S04,South
2024-01-22,P302,Sunflower Oil 1L,Grocery,68.15,5,89,5762.08,S01,West
2024-01-22,P306,Mixed Nuts 500g,Grocery,157.96,5,51,7653.16,S08,East
2024-01-22,P405,LED Desk Lamp,Home,12146.47,0,18,218636.46,S03,South
2024-01-22,P405,LED Desk Lamp,Home,6225.05,10,18,100845.81,S05,South
2024-01-22,P505,Body Lotion,Beauty,182.09,20,41,5972.55,S04,North
2024-01-22,P306,Mixed Nuts 500g,Grocery,331.09,10,90,26818.29,S04,South
2024-01-22,P105,Tablet Z2,Electronics,45748.28,0,8,365986.24,S05,West
2024-01-22,P205,Formal Blazer,Fashion,4834.67,10,21,91375.26,S02,North
2024-01-22,P504,Lipstick Set,Beauty,2138.25,0,35,74838.75,S01,North
2024-01-22,P202,Women Kurti,Fashion,3469.05,0,13,45097.65,S02,North
2024-01-23,P206,Summer Dress,Fashion,4870.95,30,18,61373.97,S03,North
2024-01-23,P205,Formal Blazer,Fashion,650.59,25,28,13662.39,S02,East
2024-01-23,P401,Stainless Steel Cookware,Home,4519.69,10,17,69151.26,S03,East
2024-01-23,P406,Air Purifier,Home,5456.88,25,0,0.0,S07,East
2024-01-23,P105,Tablet Z2,Electronics,25339.79,40,7,106427.12,S03,West
2024-01-23,P106,Bluetooth Speaker,Electronics,2490.79,15,10,21171.72,S04,South
2024-01-23,P203,Denim Jeans,Fashion,4728.33,10,24,102131.93,S08,North
2024-01-23,P506,Perfume 100ml,Beauty,2023.05,30,36,50980.86,S05,West
2024-01-23,P404,Wooden Bookshelf,Home,1839.31,30,25,32187.92,S09,West
2024-01-23,P301,Basmati Rice 5kg,Grocery,265.12,5,56,14104.38,S03,South
2024-01-23,P403,Wall Clock,Home,7630.15,0,14,106822.1,S09,West
2024-01-23,P401,Stainless Steel Cookware,Home,4565.78,20,28,102273.47,S06,South
2024-01-23,P504,Lipstick Set,Beauty,2297.48,40,41,56518.01,S03,West
2024-01-24,P502,Hair Serum,Beauty,2210.75,0,25,55268.75,S08,West
2024-01-24,P201,Men Casual Shirt,Fashion,3754.8,30,27,70965.72,S10,East
2024-01-24,P206,Summer Dress,Fashion,584.62,0,17,9938.54,S06,South
2024-01-24,P205,Formal Blazer,Fashion,2208.55,0,20,44171.0,S10,East
2024-01-24,P104,Smart TV 43,Electronics,59486.42,30,11,458045.43,S02,South
2024-01-24,P205,Formal Blazer,Fashion,691.84,40,35,14528.64,S08,North
2024-01-24,P406,Air Purifier,Home,6301.8,30,14,61757.64,S03,East
2024-01-24,P504,Lipstick Set,Beauty,2307.13,30,29,46834.74,S05,East
2024-01-24,P306,Mixed Nuts 500g,Grocery,572.47,5,53,28823.86,S09,North
2024-01-24,P205,Formal Blazer,Fashion,1773.43,40,22,23409.28,S07,West
2024-01-24,P203,Denim Jeans,Fashion,4832.7,10,19,82639.17,S05,North
2024-01-24,P204,Sports Shoes,Fashion,2953.1,20,30,70874.4,S04,North
2024-01-24,P301,Basmati Rice 5kg,Grocery,174.54,10,54,8482.64,S09,North
2024-01-24,P103,Wireless Earbuds,Electronics,69553.33,20,8,445141.31,S09,North
2024-01-24,P301,Basmati Rice 5kg,Grocery,292.41,10,74,19474.51,S09,West
2024-01-24,P306,Mixed Nuts 500g,Grocery,487.59,0,41,19991.19,S03,South
2024-01-24,P506,Perfume 100ml,Beauty,2774.29,30,48,93216.14,S10,South
2024-01-24,P404,Wooden Bookshelf,Home,6133.9,10,15,82807.65,S02,South
2024-01-24,P304,Organic Honey,Grocery,402.73,40,90,21747.42,S05,North
2024-01-25,P502,Hair Serum,Beauty,1854.54,25,29,40336.24,S08,East
2024-01-25,P501,Face Moisturizer,Beauty,1593.21,5,21,31784.54,S05,East
2024-01-25,P203,Denim Jeans,Fashion,3217.19,30,17,38284.56,S03,East
2024-01-25,P501,Face Moisturizer,Beauty,2665.34,30,34,63435.09,S09,West
2024-01-25,P101,Smartphone X1,Electronics,53635.69,30,12,450539.8,S03,West
2024-01-25,P402,Cotton Bedsheet,Home,12773.89,5,21,254839.11,S07,South
2024-01-25,P203,Denim Jeans,Fashion,3565.19,25,34,90912.35,S04,North
2024-01-26,P506,Perfume 100ml,Beauty,1789.68,0,28,50111.04,S06,East
2024-01-26,P404,Wooden Bookshelf,Home,4398.82,0,23,101172.86,S10,West
2024-01-26,P501,Face Moisturizer,Beauty,1975.24,15,31,52047.57,S03,North
2024-01-26,P406,Air Purifier,Home,6890.94,0,20,137818.8,S04,West
2024-01-26,P502,Hair Serum,Beauty,2026.48,25,33,50155.38,S03,East
2024-01-26,P104,Smart TV 43,Electronics,72916.67,0,7,510416.69,S07,West
2024-01-26,P104,Smart TV 43,Electronics,3927.05,20,7,21991.48,S05,East
2024-01-26,P504,Lipstick Set,Beauty,1249.99,30,32,27999.78,S07,West
2024-01-26,P301,Basmati Rice 5kg,Grocery,488.73,40,115,33722.37,S08,West
2024-01-26,P503,Sunscreen SPF50,Beauty,2217.64,30,48,74512.7,S01,East
2024-01-26,P101,Smartphone X1,Electronics,70623.82,10,10,635614.38,S06,East
2024-01-26,P302,Sunflower Oil 1L,Grocery,430.15,10,74,28647.99,S10,East
2024-01-26,P504,Lipstick Set,Beauty,851.37,5,38,30734.46,S04,South
2024-01-26,P502,Hair Serum,Beauty,1177.25,5,28,31314.85,S10,East
2024-01-26,P405,LED Desk Lamp,Home,5709.38,15,34,165001.08,S04,North
2024-01-26,P305,Green Tea Pack,Grocery,397.01,25,75,22331.81,S07,East
2024-01-26,P101,Smartphone X1,Electronics,73559.77,5,9,628936.03,S05,West
2024-01-26,P206,Summer Dress,Fashion,3512.5,5,22,73411.25,S06,South
2024-01-26,P205,Formal Blazer,Fashion,369.14,40,24,5315.62,S09,West
2024-01-27,P406,Air Purifier,Home,4299.95,20,31,106638.76,S09,North
2024-01-27,P505,Body Lotion,Beauty,2468.98,25,50,92586.75,S07,South
2024-01-27,P306,Mixed Nuts 500g,Grocery,662.64,5,78,49101.62,S10,South
2024-01-27,P402,Cotton Bedsheet,Home,9376.8,40,36,202538.88,S10,South
2024-01-27,P105,Tablet Z2,Electronics,46898.79,0,11,515886.69,S02,North
2024-01-27,P203,Denim Jeans,Fashion,3536.55,0,28,99023.4,S05,West
2024-01-27,P106,Bluetooth Speaker,Electronics,50410.57,5,13,622570.54,S06,South
2024-01-27,P206,Summer Dress,Fashion,2793.39,0,23,64247.97,S03,North
2024-01-27,P305,Green Tea Pack,Grocery,568.66,0,103,58571.98,S04,South
2024-01-27,P103,Wireless Earbuds,Electronics,26906.69,25,11,221980.19,S09,North
2024-01-27,P506,Perfume 100ml,Beauty,2747.2,0,32,87910.4,S04,West
2024-01-28,P202,Women Kurti,Fashion,4777.84,30,32,107023.62,S03,North
2024-01-28,P501,Face Moisturizer,Beauty,695.94,5,45,29751.44,S06,West
2024-01-28,P304,Organic Honey,Grocery,324.18,0,75,24313.5,S10,North
2024-01-28,P105,Tablet Z2,Electronics,67111.62,30,15,704672.01,S05,North
2024-01-28,P502,Hair Serum,Beauty,2247.08,40,62,83591.38,S10,North
2024-01-28,P206,Summer Dress,Fashion,2249.88,10,28,56696.98,S04,North
2024-01-28,P102,Laptop Pro,Electronics,75959.69,40,17,774788.84,S01,East
2024-01-28,P402,Cotton Bedsheet,Home,8922.43,15,39,295778.55,S08,North
2024-01-28,P206,Summer Dress,Fashion,2428.79,10,19,41532.31,S07,West
2024-01-28,P501,Face Moisturizer,Beauty,1364.76,30,45,42989.94,S10,East
2024-01-28,P305,Green Tea Pack,Grocery,515.32,15,108,47306.38,S08,North
2024-01-28,P405,LED Desk Lamp,Home,7435.44,10,31,207448.78,S05,North
2024-01-28,P302,Sunflower Oil 1L,Grocery,763.63,30,139,74301.2,S05,West
2024-01-28,P406,Air Purifier,Home,12190.86,5,28,324276.88,S10,South
2024-01-28,P501,Face Moisturizer,Beauty,1155.24,0,38,43899.12,S02,North
2024-01-28,P203,Denim Jeans,Fashion,2924.22,10,30,78953.94,S01,North
2024-01-28,P202,Women Kurti,Fashion,2845.77,30,42,83665.64,S03,North
2024-01-29,P403,Wall Clock,Home,6250.06,0,20,125001.2,S10,North
2024-01-29,P305,Green Tea Pack,Grocery,543.38,5,55,28391.6,S08,South
2024-01-29,P103,Wireless Earbuds,Electronics,63176.49,10,8,454870.73,S04,West
2024-01-29,P401,Stainless Steel Cookware,Home,8349.64,0,18,150293.52,S02,South
2024-01-29,P502,Hair Serum,Beauty,1566.84,40,46,43244.78,S10,West
2024-01-29,P504,Lipstick Set,Beauty,2459.09,25,45,82994.29,S04,South
2024-01-29,P205,Formal Blazer,Fashion,2787.41,15,31,73448.25,S06,North
2024-01-29,P401,Stainless Steel Cookware,Home,1894.21,40,39,44324.51,S01,East
2024-01-29,P203,Denim Jeans,Fashion,4455.06,0,14,62370.84,S03,North
2024-01-29,P106,Bluetooth Speaker,Electronics,3282.62,10,5,14771.79,S09,East
2024-01-29,P502,Hair Serum,Beauty,1887.42,0,19,35860.98,S09,South
2024-01-29,P205,Formal Blazer,Fashion,2961.88,15,32,80563.14,S05,North
2024-01-29,P405,LED Desk Lamp,Home,558.58,15,23,10920.24,S02,South
2024-01-29,P401,Stainless Steel Cookware,Home,5814.04,30,30,122094.84,S04,South
2024-01-29,P202,Women Kurti,Fashion,2132.25,15,19,34435.84,S07,West
2024-01-29,P502,Hair Serum,Beauty,1632.2,0,25,40805.0,S01,East
2024-01-30,P205,Formal Blazer,Fashion,4970.65,10,19,84998.11,S10,South
2024-01-30,P305,Green Tea Pack,Grocery,369.43,5,72,25269.01,S01,East
2024-01-30,P401,Stainless Steel Cookware,Home,10615.56,0,15,159233.4,S02,East
2024-01-30,P406,Air Purifier,Home,7270.34,10,23,150496.04,S04,South
2024-01-30,P304,Organic Honey,Grocery,565.28,15,67,32192.7,S10,East
2024-01-30,P503,Sunscreen SPF50,Beauty,2315.5,10,32,66686.4,S02,West
2024-01-30,P103,Wireless Earbuds,Electronics,38256.24,10,9,309875.54,S01,East
2024-01-30,P403,Wall Clock,Home,8054.15,25,20,120812.25,S05,East
2024-01-30,P201,Men Casual Shirt,Fashion,1966.3,0,22,43258.6,S01,West
2024-01-30,P503,Sunscreen SPF50,Beauty,2920.1,40,41,71834.46,S10,East
2024-01-30,P303,Whole Wheat Flour,Grocery,227.08,30,100,15895.6,S06,North
2024-01-30,P503,Sunscreen SPF50,Beauty,2517.55,5,24,57400.14,S02,South
2024-01-30,P203,Denim Jeans,Fashion,825.0,10,22,16335.0,S08,South
2024-01-30,P202,Women Kurti,Fashion,2979.13,0,13,38728.69,S09,South
2024-01-31,P305,Green Tea Pack,Grocery,148.86,0,72,10717.92,S04,North
2024-01-31,P404,Wooden Bookshelf,Home,870.58,0,20,17411.6,S07,North
2024-01-31,P202,Women Kurti,Fashion,4179.94,10,15,56429.19,S06,South
2024-01-31,P202,Women Kurti,Fashion,1689.13,5,0,0.0,S03,East
2024-01-31,P206,Summer Dress,Fashion,1805.78,40,38,41171.78,S08,North
2024-01-31,P201,Men Casual Shirt,Fashion,1866.51,0,14,26131.14,S09,South
2024-01-31,P104,Smart TV 43,Electronics,13556.99,5,0,0.0,S07,West
2024-01-31,P401,Stainless Steel Cookware,Home,10048.95,0,23,231125.85,S08,West
2024-01-31,P102,Laptop Pro,Electronics,49625.42,40,13,387078.28,S06,North
2024-01-31,P504,Lipstick Set,Beauty,2493.4,25,420,785421.0,S09,East
2024-01-31,P302,Sunflower Oil 1L,Grocery,245.5,10,72,15908.4,S01,South
2024-01-31,P505,Body Lotion,Beauty,1231.51,20,22,21674.58,S09,South
2024-01-31,P302,Sunflower Oil 1L,Grocery,182.45,5,70,12132.92,S06,South
2024-02-01,P504,Lipstick Set,Beauty,2118.34,0,24,50840.16,S10,North
2024-02-01,P206,Summer Dress,Fashion,2346.32,5,14,31206.06,S09,West
2024-02-01,P205,Formal Blazer,Fashion,698.57,10,15,9430.7,S08,West
2024-02-01,P203,Denim Jeans,Fashion,1176.94,0,12,14123.28,S07,East
2024-02-01,P402,Cotton Bedsheet,Home,3873.32,40,18,41831.86,S07,South
2024-02-01,P501,Face Moisturizer,Beauty,2803.78,30,47,92244.36,S01,East
2024-02-01,P202,Women Kurti,Fashion,352.07,10,13,4119.22,S07,South
2024-02-01,P504,Lipstick Set,Beauty,266.46,30,35,6528.27,S03,South
2024-02-01,P401,Stainless Steel Cookware,Home,14506.66,10,16,208895.9,S07,West
2024-02-01,P503,Sunscreen SPF50,Beauty,2294.93,40,33,45439.61,S09,West
2024-02-01,P505,Body Lotion,Beauty,2697.83,10,29,70413.36,S08,South
2024-02-01,P303,Whole Wheat Flour,Grocery,93.56,25,88,6174.96,S10,West
2024-02-01,P101,Smartphone X1,Electronics,68574.51,20,9,493736.47,S07,West
2024-02-02,P201,Men Casual Shirt,Fashion,4630.39,25,31,107656.57,S01,North
2024-02-02,P401,Stainless Steel Cookware,Home,13595.71,40,21,171305.95,S02,South
2024-02-02,P106,Bluetooth Speaker,Electronics,23257.38,10,7,146521.49,S06,East
2024-02-02,P302,Sunflower Oil 1L,Grocery,186.34,0,74,13789.16,S04,West
2024-02-02,P403,Wall Clock,Home,10514.54,5,10,99888.13,S03,West
2024-02-02,P101,Smartphone X1,Electronics,18971.68,10,10,170745.12,S08,North
2024-02-02,P305,Green Tea Pack,Grocery,86.07,30,67,4036.68,S08,East
2024-02-02,P303,Whole Wheat Flour,Grocery,262.06,40,116,18239.38,S10,South
2024-02-02,P403,Wall Clock,Home,8892.64,40,22,117382.85,S09,West
2024-02-02,P504,Lipstick Set,Beauty,1624.22,25,25,30454.12,S09,East
